"compound","SMILES"
"C7H6N2O16","C1(O)(N(=O)(=O))C(O)(C(=O)(OO))OOC1C(ON(=O)(=O))C(=O)C(=O)(OO)"
"C7H8N2O15","C1(O)(N(=O)(=O))C(O)(C(=O)(OON(=O)(=O)))OOC1(C(OO))C(O)C(=O)"
"C6H6N2O12","C1(O)(N(=O)(=O))C(O)(C(=O)(OON(=O)(=O)))OOC1(C)C(=O)"
"C7H6N2O13","C1(O)(N(=O)(=O))C(O)(C(=O)(OON(=O)(=O)))OOC1(C)C(=O)C(=O)"
"C7H8N2O14","C1(O)(N(=O)(=O))C(O)(C(=O)(OON(=O)(=O)))OOC1(C)C(OO)C(=O)"
"C6H6N2O14","C1(O)(N(=O)(=O))C(O)(C(=O)(OON(=O)(=O)))OOC1(O)C(O)C(=O)"
"C7H6N2O16","C1(O)(N(=O)(=O))C(O)(C(=O)(OON(=O)(=O)))OOC1C(O)(C(=O)(OO))C(=O)"
"C7H6N2O14","C1(O)(N(=O)(=O))C(O)(C(=O))OOC1(C(=O)(OO))C(ON(=O)(=O))C(=O)"
"C6H7NO10","C1(O)(N(=O)(=O))C(O)(C(=O))OOC1(C(OO))C(=O)"
"C7H7NO9","C1(O)(N(=O)(=O))C(O)(C(=O))OOC1(C)C(=O)C(=O)"
"C6H5NO10","C1(O)(N(=O)(=O))C(O)(C(=O))OOC1(O)C(=O)C(=O)"
"C6H7NO10","C1(O)(N(=O)(=O))C(O)(C(=O))OOC1(O)C(O)C(=O)"
"C6H6N2O12","C1(O)(N(=O)(=O))C(O)(C(=O))OOC1(O)C(ON(=O)(=O))C(=O)"
"C7H7NO12","C1(O)(N(=O)(=O))C(O)(C(=O))OOC1C(O)(C(=O)(OO))C(=O)"
"C7H9NO10","C1(O)(N(=O)(=O))C(O)(C(=O))OOC1C(O)(C(O))C(=O)"
"C6H7NO9","C1(O)(N(=O)(=O))C(O)(C(=O))OOC1C(O)C(=O)"
"C7H7NO10","C1(O)(N(=O)(=O))C(O)(C(=O))OOC1C(O)C(=O)C(=O)"
"C6H6N2O11","C1(O)(N(=O)(=O))C(O)(C(=O))OOC1C(ON(=O)(=O))C(=O)"
"C7H7NO11","C1(O)(N(=O)(=O))C(O)(C(=O))OOC1C(OO)C(=O)C(=O)"
"C5H6N2O13","C1(O)(N(=O)(=O))C(O)(C(OO))OOC1C(=O)(OON(=O)(=O))"
"C5H7NO10","C1(O)(N(=O)(=O))C(O)OOC1(O)C(OO)C(=O)"
"C4H5NO9","C1(O)(N(=O)(=O))C(O)OOC1(OO)C(=O)"
"C4H4N2O13","C1(O)(N(=O)(=O))C(O)OOC1(OO)C(=O)(OON(=O)(=O))"
"C5H7NO10","C1(O)(N(=O)(=O))C(O)OOC1C(OO)C(=O)(O)"
"C5H7NO11","C1(O)(N(=O)(=O))C(O)OOC1C(OO)C(=O)(OO)"
"C6H4N2O14","C1(O)(N(=O)(=O))C(ON(=O)(=O))(C(=O)(OO))OOC1(O)C(=O)C(=O)"
"C7H8N2O11","C1(O)(N(=O)(=O))C(ON(=O)(=O))(C(=O))OOC1(C)C(O)C(=O)"
"C6H6N2O13","C1(O)(N(=O)(=O))C(ON(=O)(=O))(C(=O))OOC1(O)C(OO)C(=O)"
"C6H6N2O11","C1(O)(N(=O)(=O))C(ON(=O)(=O))(C(=O))OOC1C(O)C(=O)"
"C7H6N2O13","C1(O)(N(=O)(=O))C(ON(=O)(=O))(C)C(=O)C(=O)OOC1(O)C(=O)(O)"
"C5H6N2O11","C1(O)(N(=O)(=O))C(ON(=O)(=O))(C)OOC1(O)C(=O)(O)"
"C7H6N2O12","C1(O)(N(=O)(=O))C(ON(=O)(=O))C(C)(C(=O)(O))OOC(=O)C1(=O)"
"C6H6N2O12","C1(O)(N(=O)(=O))C(ON(=O)(=O))C(OO)(C)OOC(=O)C1(=O)"
"C6H6N2O12","C1(O)(N(=O)(=O))C(ON(=O)(=O))OOC1(O)C(=O)C(=O)C(O)"
"C5H6N2O11","C1(O)(N(=O)(=O))C(ON(=O)(=O))OOC1(OO)C(=O)C"
"C7H7NO12","C1(O)(N(=O)(=O))C(OO)(C(=O)(O))OOC1(C(O))C(=O)C(=O)"
"C5H5NO10","C1(O)(N(=O)(=O))C(OO)(C(=O)(O))OOC1C(=O)"
"C6H5NO11","C1(O)(N(=O)(=O))C(OO)(C(=O)(O))OOC1C(=O)C(=O)"
"C7H6N2O14","C1(O)(N(=O)(=O))C(OO)(C(=O)(O))OOC1C(=O)C(=O)C(ON(=O)(=O))"
"C7H6N2O14","C1(O)(N(=O)(=O))C(OO)(C(=O)(OON(=O)(=O)))OOC1(C)C(=O)C(=O)"
"C7H8N2O14","C1(O)(N(=O)(=O))C(OO)(C(=O)(OON(=O)(=O)))OOC1(C)C(O)C(=O)"
"C7H6N2O13","C1(O)(N(=O)(=O))C(OO)(C(=O))OOC1(C(ON(=O)(=O)))C(=O)C(=O)"
"C7H7NO10","C1(O)(N(=O)(=O))C(OO)(C(=O))OOC1(C)C(=O)C(=O)"
"C7H9NO12","C1(O)(N(=O)(=O))C(OO)(C(=O))OOC1(OO)C(O)(C)C(=O)"
"C6H5NO10","C1(O)(N(=O)(=O))C(OO)(C(=O))OOC1C(=O)C(=O)"
"C6H7NO11","C1(O)(N(=O)(=O))C(OO)(C(=O))OOC1C(OO)C(=O)"
"C5H7NO10","C1(O)(N(=O)(=O))C(OO)(C(O))OOC1(O)C(=O)"
"C5H6N2O11","C1(O)(N(=O)(=O))C(OO)(C(ON(=O)(=O)))OOC1C(=O)"
"C5H7NO10","C1(O)(N(=O)(=O))C(OO)(C)OOC1(O)C(=O)(O)"
"C7H6N2O12","C1(O)(N(=O)(=O))C(OO)(C2(=O))OOC1C(ON(=O)(=O))C2C(=O)"
"C6H7NO8","C1(O)(N(=O)(=O))C(OO)C=CC(=O)C1(O)(O)"
"C4H4N2O13","C1(O)(N(=O)(=O))C(OO)OOC1(O)C(=O)(OON(=O)(=O))"
"C5H7NO9","C1(O)(N(=O)(=O))C(OO)OOC1(O)C(=O)C"
"C5H5NO10","C1(O)(N(=O)(=O))C(OO)OOC1(O)C(=O)C(=O)"
"C6H6N2O14","C1(O)(N(=O)(=O))C(OO)OOC1(O)C(ON(=O)(=O))C(=O)C(=O)(O)"
"C5H7NO11","C1(O)(N(=O)(=O))C(OO)OOC1(O)C(OO)C(=O)"
"C6H9NO11","C1(O)(N(=O)(=O))C(OO)OOC1(O)C(OO)C(=O)C"
"C5H7NO10","C1(O)(N(=O)(=O))C(OO)OOC1(OO)C(=O)C"
"C5H7NO11","C1(O)(N(=O)(=O))C(OO)OOC1(OO)C(O)C(=O)"
"C6H8N2O13","C1(O)(N(=O)(=O))C(OO)OOC1(OO)C(ON(=O)(=O))(C)C(=O)"
"C5H7NO12","C1(O)(N(=O)(=O))C(OO)OOC1(OO)C(OO)C(=O)"
"C5H7NO10","C1(O)(N(=O)(=O))C(OO)OOC1C(OO)C(=O)"
"C6H6N2O12","C1(O)(N(=O)(=O))C2(N(=O)(=O))OOC1(O)C(OO)C(O)C2(=O)"
"C7H8N2O12","C1(O)(N(=O)(=O))C2(O)OOC1(C(O))C(ON(=O)(=O))C(O)C2(=O)"
"C7H9NO10","C1(O)(N(=O)(=O))C2(O)OOC1(C)C(OO)C(O)C2(=O)"
"C6H9NO12","C1(O)(N(=O)(=O))C2(O)OOC1(O)C(OO)C(O)C2(OO)"
"C6H8N2O14","C1(O)(N(=O)(=O))C2(O)OOC1(O)C(OO)C(ON(=O)(=O))C2(OO)"
"C6H8N2O14","C1(O)(N(=O)(=O))C2(O)OOC1C(O)(OO)C(OO)C2(ON(=O)(=O))"
"C6H5NO10","C1(O)(N(=O)(=O))C2(O)OOC1C(OO)C(=O)C2(=O)"
"C6H8N2O12","C1(O)(N(=O)(=O))C2(O)OOC1C(OO)C(O)C2(ON(=O)(=O))"
"C6H6N2O12","C1(O)(N(=O)(=O))C2(O)OOC1C(OO)C(ON(=O)(=O))C2(=O)"
"C7H7NO8","C1(O)(N(=O)(=O))C2(O)OOC1C=C(C(O))C2(=O)"
"C7H6N2O12","C1(O)(N(=O)(=O))C2(O)OOC1C=C(C2(ON(=O)(=O)))C(=O)(OO)"
"C6H6N2O11","C1(O)(N(=O)(=O))C2(O)OOC1CC(=O)C2(N(=O)(=O))(OO)"
"C6H5NO9","C1(O)(N(=O)(=O))C2(O)OOC1C=C(OO)C2(=O)"
"C6H6N2O13","C1(O)(N(=O)(=O))C2(OO)OOC1(O)C(ON(=O)(=O))C(O)C2(=O)"
"C6H5NO10","C1(O)(N(=O)(=O))C2(OO)OOC1(O)CC(=O)C2(=O)"
"C6H7NO10","C1(O)(N(=O)(=O))C2(OO)OOC1(O)C=CC2(OO)"
"C7H5NO9","C1(O)(N(=O)(=O))C2(OO)OOC1C=C(C2(=O))C(=O)"
"C6H7NO10","C1(O)(N(=O)(=O))C2(OO)OOC1CC(=O)C2(OO)"
"C6H5NO9","C1(O)(N(=O)(=O))C=CC(OO)(C2(=O))OOC12(O)"
"C4H5NO7","C1(O)(N(=O)(=O))COOC1(O)C(=O)"
"C5H7NO7","C1(O)(N(=O)(=O))COOC1(O)C(=O)C"
"C6H7NO9","C1(O)(N(=O)(=O))COOC1(O)C(=O)C(=O)C(O)"
"C6H9NO9","C1(O)(N(=O)(=O))COOC1(O)C(OO)(C)C(=O)"
"C6H8N2O13","C1(O)(N(=O)(=O))COOC1(O)C(OO)(C)C(=O)(OON(=O)(=O))"
"C5H7NO10","C1(O)(N(=O)(=O))COOC1(O)C(OO)C(=O)(O)"
"C5H7NO10","C1(O)(N(=O)(=O))COOC1(OO)C(OO)C(=O)"
"C4H5NO8","C1(O)(N(=O)(=O))OC1(O)CC(=O)(OO)"
"C4H7NO8","C1(O)(N(=O)(=O))OOC(OO)C1(O)C"
"C7H8O10","C1(O)(O)C(=O)C(=O)C(O)C(=O)OC1(OO)C(O)"
"C7H7NO12","C1(O)(O)C(=O)C(=O)C(O)C(=O)OC1(OO)C(ON(=O)(=O))"
"C7H7NO11","C1(O)(O)C(=O)C(=O)C(ON(=O)(=O))C(=O)OC1(OO)C"
"C6H8O7","C1(O)(O)C(=O)C(=O)CC(OO)C1(O)"
"C7H8O8","C1(O)(O)C(=O)C(=O)CC(=O)OC1(OO)C"
"C7H7NO12","C1(O)(O)C(=O)C(O)C(=O)C(=O)OC1(OO)C(ON(=O)(=O))"
"C6H7NO8","C1(O)(O)C(=O)C(O)C(ON(=O)(=O))C(=O)C1"
"C7H9NO11","C1(O)(O)C(=O)C(O)C(ON(=O)(=O))C(=O)OC1(OO)C"
"C7H9NO12","C1(O)(O)C(=O)C(O)C(ON(=O)(=O))C(=O)OC1(OO)C(O)"
"C7H10O10","C1(O)(O)C(=O)C(O)C(OO)C(=O)OC1(OO)C"
"C6H7NO8","C1(O)(O)C(=O)C(ON(=O)(=O))C(O)C(=O)C1"
"C6H9NO10","C1(O)(O)C(=O)C(ON(=O)(=O))C(O)C(OO)C1(O)"
"C6H4O8","C1(O)(O)C(=O)C(OO)C(=O)C(=O)C1(=O)"
"C7H5NO12","C1(O)(O)C(=O)C=C(C(=O)(OON(=O)(=O)))C(OO)OC1(=O)"
"C6H4O6","C1(O)(O)C(=O)CC(=O)C(=O)C1(=O)"
"C7H8O8","C1(O)(O)C(=O)C=CC(=O)OC1(OO)C(O)"
"C7H8O7","C1(O)(O)C(=O)C=CC(OO)(C)OC1(=O)"
"C7H7NO12","C1(O)(O)C(=O)OC(=O)C(ON(=O)(=O))(C(O))C(OO)C1(=O)"
"C7H6N2O14","C1(O)(O)C(=O)OC(=O)C(ON(=O)(=O))(C(OO))C(ON(=O)(=O))C1(=O)"
"C5H5NO10","C1(O)(O)C(=O)OOC1(C(=O)(O))C(ON(=O)(=O))"
"C6H5NO13","C1(O)(O)C(=O)OOC1(C(=O)(O))C(ON(=O)(=O))C(=O)(OO)"
"C5H4O9","C1(O)(O)C(=O)OOC1(C(=O)(OO))C(=O)"
"C6H5NO13","C1(O)(O)C(=O)OOC1(C(=O)(OON(=O)(=O)))C(O)C(=O)(O)"
"C6H6O8","C1(O)(O)C(=O)OOC1(C(=O))C(O)C(=O)"
"C5H5NO11","C1(O)(O)C(=O)OOC1(C(O))C(=O)(OON(=O)(=O))"
"C6H5NO11","C1(O)(O)C(=O)OOC1(C(ON(=O)(=O)))C(=O)C(=O)(O)"
"C7H7NO13","C1(O)(O)C(=O)OOC1(C(ON(=O)(=O)))C(=O)C(O)C(=O)(OO)"
"C7H6N2O13","C1(O)(O)C(=O)OOC1(C(ON(=O)(=O)))C(=O)C(ON(=O)(=O))C(=O)"
"C6H6N2O14","C1(O)(O)C(=O)OOC1(C(ON(=O)(=O)))C(O)C(=O)(OON(=O)(=O))"
"C7H7NO13","C1(O)(O)C(=O)OOC1(C(OO))C(=O)C(ON(=O)(=O))C(=O)(O)"
"C6H6N2O15","C1(O)(O)C(=O)OOC1(C(OO))C(ON(=O)(=O))C(=O)(OON(=O)(=O))"
"C7H8O10","C1(O)(O)C(=O)OOC1(C(OO))C=CC(=O)(OO)"
"C7H8O8","C1(O)(O)C(=O)OOC1(C)C(=O)C(O)C(=O)"
"C7H7NO11","C1(O)(O)C(=O)OOC1(C)C(=O)C(ON(=O)(=O))C(=O)(O)"
"C7H8O7","C1(O)(O)C(=O)OOC1(C)C(=O)CC(=O)"
"C7H9NO11","C1(O)(O)C(=O)OOC1(C)C(ON(=O)(=O))C(O)C(=O)(O)"
"C7H8N2O12","C1(O)(O)C(=O)OOC1(C)C(ON(=O)(=O))C(ON(=O)(=O))C(=O)"
"C7H7NO10","C1(O)(O)C(=O)OOC1(N(=O)(=O))C(=O)C(O)(C)C(=O)"
"C6H4N2O15","C1(O)(O)C(=O)OOC1(N(=O)(=O))C(=O)C(OO)C(=O)(OON(=O)(=O))"
"C6H4N2O12","C1(O)(O)C(=O)OOC1(N(=O)(=O))C(N(=O)(=O))C(=O)C(=O)(O)"
"C6H4N2O13","C1(O)(O)C(=O)OOC1(N(=O)(=O))C(N(=O)(=O))C(=O)C(=O)(OO)"
"C6H7NO10","C1(O)(O)C(=O)OOC1(N(=O)(=O))C(O)(C(O))C(=O)"
"C6H7NO9","C1(O)(O)C(=O)OOC1(N(=O)(=O))C(O)(C)C(=O)"
"C5H5NO10","C1(O)(O)C(=O)OOC1(N(=O)(=O))C(O)C(=O)(O)"
"C6H7NO9","C1(O)(O)C(=O)OOC1(N(=O)(=O))C(O)C(=O)C"
"C6H5NO10","C1(O)(O)C(=O)OOC1(N(=O)(=O))C(O)C(=O)C(=O)"
"C7H8N2O13","C1(O)(O)C(=O)OOC1(N(=O)(=O))C(O)C(ON(=O)(=O))(C)C(=O)(O)"
"C6H6N2O11","C1(O)(O)C(=O)OOC1(N(=O)(=O))C(ON(=O)(=O))(C)C(=O)"
"C7H8N2O13","C1(O)(O)C(=O)OOC1(N(=O)(=O))C(ON(=O)(=O))C(O)(C)C(=O)(O)"
"C7H8N2O13","C1(O)(O)C(=O)OOC1(N(=O)(=O))C(ON(=O)(=O))C(OO)C(=O)C"
"C6H6N2O11","C1(O)(O)C(=O)OOC1(N(=O)(=O))C(ON(=O)(=O))CC(=O)"
"C7H7NO11","C1(O)(O)C(=O)OOC1(N(=O)(=O))C(OO)C(=O)C(=O)C"
"C7H7NO13","C1(O)(O)C(=O)OOC1(N(=O)(=O))C(OO)C(C(=O)(OO))C(=O)"
"C7H8N2O15","C1(O)(O)C(=O)OOC1(N(=O)(=O))C(OO)C(O)(C)C(=O)(OON(=O)(=O))"
"C7H8N2O13","C1(O)(O)C(=O)OOC1(N(=O)(=O))C(OO)C(ON(=O)(=O))C(=O)C"
"C3H3NO8","C1(O)(O)C(=O)OOC1(O)(N(=O)(=O))"
"C7H8O10","C1(O)(O)C(=O)OOC1(O)C(=O)C(O)(C)C(=O)(O)"
"C6H5NO13","C1(O)(O)C(=O)OOC1(O)C(=O)C(O)C(=O)(OON(=O)(=O))"
"C6H5NO9","C1(O)(O)C(=O)OOC1(O)C(N(=O)(=O))=CC(=O)"
"C5H6O10","C1(O)(O)C(=O)OOC1(O)C(O)C(=O)(OO)"
"C5H5NO12","C1(O)(O)C(=O)OOC1(O)C(O)C(=O)(OON(=O)(=O))"
"C6H7NO10","C1(O)(O)C(=O)OOC1(O)C(ON(=O)(=O))C(=O)C"
"C6H7NO12","C1(O)(O)C(=O)OOC1(O)C(ON(=O)(=O))C(O)C(=O)(O)"
"C6H6N2O15","C1(O)(O)C(=O)OOC1(O)C(ON(=O)(=O))C(ON(=O)(=O))C(=O)(OO)"
"C6H6N2O16","C1(O)(O)C(=O)OOC1(O)C(ON(=O)(=O))C(OO)C(=O)(OON(=O)(=O))"
"C6H6N2O16","C1(O)(O)C(=O)OOC1(O)C(OO)C(ON(=O)(=O))C(=O)(OON(=O)(=O))"
"C5H4O7","C1(O)(O)C(=O)OOC1(O)C=C(=O)"
"C6H5NO12","C1(O)(O)C(=O)OOC1(O)CC(=O)C(=O)(OON(=O)(=O))"
"C5H3NO11","C1(O)(O)C(=O)OOC1(ON(=O)(=O))C(=O)C(=O)(O)"
"C6H3NO12","C1(O)(O)C(=O)OOC1(ON(=O)(=O))C(=O)C(=O)C(=O)(O)"
"C6H3NO13","C1(O)(O)C(=O)OOC1(ON(=O)(=O))C(=O)C(=O)C(=O)(OO)"
"C6H2N2O15","C1(O)(O)C(=O)OOC1(ON(=O)(=O))C(=O)C(=O)C(=O)(OON(=O)(=O))"
"C6H4N2O13","C1(O)(O)C(=O)OOC1(ON(=O)(=O))C(=O)C(=O)C(ON(=O)(=O))"
"C6H5NO12","C1(O)(O)C(=O)OOC1(ON(=O)(=O))C(=O)C(=O)C(OO)"
"C6H5NO12","C1(O)(O)C(=O)OOC1(ON(=O)(=O))C(=O)C(O)C(=O)(O)"
"C7H7NO13","C1(O)(O)C(=O)OOC1(ON(=O)(=O))C(=O)C(OO)(C)C(=O)(O)"
"C5H5NO11","C1(O)(O)C(=O)OOC1(ON(=O)(=O))C(O)C(=O)(O)"
"C6H6N2O14","C1(O)(O)C(=O)OOC1(ON(=O)(=O))C(ON(=O)(=O))CC(=O)(OO)"
"C5H5NO12","C1(O)(O)C(=O)OOC1(ON(=O)(=O))C(OO)C(=O)(O)"
"C5H4N2O15","C1(O)(O)C(=O)OOC1(ON(=O)(=O))C(OO)C(=O)(OON(=O)(=O))"
"C5H6N2O13","C1(O)(O)C(=O)OOC1(ON(=O)(=O))C(OO)C(ON(=O)(=O))"
"C7H6N2O16","C1(O)(O)C(=O)OOC1(OO)C(=O)C(ON(=O)(=O))(C)C(=O)(OON(=O)(=O))"
"C6H7NO12","C1(O)(O)C(=O)OOC1(OO)C(ON(=O)(=O))(C)C(=O)(O)"
"C6H6N2O16","C1(O)(O)C(=O)OOC1(OO)C(ON(=O)(=O))C(ON(=O)(=O))C(=O)(OO)"
"C6H7NO13","C1(O)(O)C(=O)OOC1(OO)C(ON(=O)(=O))CC(=O)(OO)"
"C6H6O10","C1(O)(O)C(=O)OOC1(OO)CC(=O)C(=O)(O)"
"C6H6O9","C1(O)(O)C(=O)OOC1(OO)C=CC(=O)(O)"
"C6H6O9","C1(O)(O)C(=O)OOC1(OO)CC(=O)C(=O)"
"C5H6O6","C1(O)(O)C(=O)OOC1C(=O)C"
"C7H8O9","C1(O)(O)C(=O)OOC1C(=O)C(O)(C)C(=O)(O)"
"C7H7NO10","C1(O)(O)C(=O)OOC1C(=O)C(ON(=O)(=O))(C)C(=O)"
"C7H7NO11","C1(O)(O)C(=O)OOC1C(=O)C(ON(=O)(=O))(C)C(=O)(O)"
"C7H7NO12","C1(O)(O)C(=O)OOC1C(=O)C(ON(=O)(=O))(C)C(=O)(OO)"
"C7H6N2O14","C1(O)(O)C(=O)OOC1C(=O)C(ON(=O)(=O))(C)C(=O)(OON(=O)(=O))"
"C6H6O9","C1(O)(O)C(=O)OOC1C(=O)C(OO)C(=O)"
"C6H5NO13","C1(O)(O)C(=O)OOC1C(=O)C(OO)C(=O)(OON(=O)(=O))"
"C6H5NO10","C1(O)(O)C(=O)OOC1C(N(=O)(=O))C(=O)C(=O)(O)"
"C7H7NO11","C1(O)(O)C(=O)OOC1C(=O)C(C)C(=O)(OON(=O)(=O))"
"C6H8O7","C1(O)(O)C(=O)OOC1C(O)C(=O)C"
"C6H6O8","C1(O)(O)C(=O)OOC1C(O)C(=O)C(=O)"
"C6H7NO11","C1(O)(O)C(=O)OOC1C(O)C(ON(=O)(=O))C(=O)(O)"
"C6H6N2O14","C1(O)(O)C(=O)OOC1C(O)C(ON(=O)(=O))C(=O)(OON(=O)(=O))"
"C6H8O10","C1(O)(O)C(=O)OOC1C(O)C(OO)C(=O)(O)"
"C6H7NO11","C1(O)(O)C(=O)OOC1C(ON(=O)(=O))(C)C(=O)(OO)"
"C6H6N2O13","C1(O)(O)C(=O)OOC1C(ON(=O)(=O))(C)C(=O)(OON(=O)(=O))"
"C6H7NO9","C1(O)(O)C(=O)OOC1C(ON(=O)(=O))C(=O)C"
"C7H6N2O16","C1(O)(O)C(=O)OOC1C(ON(=O)(=O))C(O)(C(=O)(O))C(=O)(OON(=O)(=O))"
"C7H9NO11","C1(O)(O)C(=O)OOC1C(ON(=O)(=O))C(O)(C)C(=O)(O)"
"C7H8N2O14","C1(O)(O)C(=O)OOC1C(ON(=O)(=O))C(O)(C)C(=O)(OON(=O)(=O))"
"C7H8N2O12","C1(O)(O)C(=O)OOC1C(ON(=O)(=O))C(ON(=O)(=O))(C)C(=O)"
"C7H8N2O13","C1(O)(O)C(=O)OOC1C(ON(=O)(=O))C(ON(=O)(=O))(C)C(=O)(O)"
"C5H7NO10","C1(O)(O)C(=O)OOC1C(ON(=O)(=O))C(OO)"
"C7H8N2O15","C1(O)(O)C(=O)OOC1C(ON(=O)(=O))C(OO)(C)C(=O)(OON(=O)(=O))"
"C6H7NO11","C1(O)(O)C(=O)OOC1C(ON(=O)(=O))C(OO)C(=O)"
"C6H6N2O15","C1(O)(O)C(=O)OOC1C(ON(=O)(=O))C(OO)C(=O)(OON(=O)(=O))"
"C6H7NO10","C1(O)(O)C(=O)OOC1C(ON(=O)(=O))CC(=O)(O)"
"C6H7NO11","C1(O)(O)C(=O)OOC1C(ON(=O)(=O))CC(=O)(OO)"
"C6H7NO12","C1(O)(O)C(=O)OOC1C(OO)(C)C(=O)(OON(=O)(=O))"
"C7H9NO13","C1(O)(O)C(=O)OOC1C(OO)C(O)(C)C(=O)(OON(=O)(=O))"
"C6H8O10","C1(O)(O)C(=O)OOC1C(OO)C(O)C(=O)(O)"
"C7H9NO11","C1(O)(O)C(=O)OOC1C(OO)C(ON(=O)(=O))(C)C(=O)"
"C6H7NO13","C1(O)(O)C(=O)OOC1C(OO)C(ON(=O)(=O))C(=O)(OO)"
"C6H7NO12","C1(O)(O)C(=O)OOC1C(OO)CC(=O)(OON(=O)(=O))"
"C6H5NO9","C1(O)(O)C(=O)OOC1CC(=O)C(=O)(N(=O)(=O))"
"C6H5NO13","C1(O)(O)C(C(=O)(O))OOC1(C(=O)(O))C(=O)(OON(=O)(=O))"
"C7H9NO11","C1(O)(O)C(C(=O)(O))OOC1(C(O))C(ON(=O)(=O))C(=O)"
"C7H9NO11","C1(O)(O)C(C(=O)(O))OOC1(C(ON(=O)(=O)))C(O)C(=O)"
"C6H7NO13","C1(O)(O)C(C(=O)(O))OOC1(C(OO))C(=O)(OON(=O)(=O))"
"C6H8O9","C1(O)(O)C(C(=O)(O))OOC1(C)C(=O)(OO)"
"C6H7NO11","C1(O)(O)C(C(=O)(O))OOC1(C)C(=O)(OON(=O)(=O))"
"C7H9NO12","C1(O)(O)C(C(=O)(O))OOC1(C)C(O)C(=O)(OON(=O)(=O))"
"C6H10O8","C1(O)(O)C(C(=O)(O))OOC1(C)C(OO)"
"C7H10O9","C1(O)(O)C(C(=O)(O))OOC1(C)C(OO)C(=O)"
"C7H9NO13","C1(O)(O)C(C(=O)(O))OOC1(C)C(OO)C(=O)(OON(=O)(=O))"
"C6H6O10","C1(O)(O)C(C(=O)(O))OOC1C(=O)C(=O)(OO)"
"C6H5NO12","C1(O)(O)C(C(=O)(O))OOC1C(=O)C(=O)(OON(=O)(=O))"
"C6H8O10","C1(O)(O)C(C(=O)(O))OOC1C(O)C(=O)(OO)"
"C7H8O10","C1(O)(O)C(C(=O)(O))OOC1C(O)C(=O)C(=O)(O)"
"C7H10O10","C1(O)(O)C(C(=O)(O))OOC1C(O)C(=O)C(OO)"
"C7H9NO12","C1(O)(O)C(C(=O)(O))OOC1C(OO)C(=O)C(ON(=O)(=O))"
"C7H7NO13","C1(O)(O)C(C(=O)(OO))OOC1(C(=O)(O))C(ON(=O)(=O))C(=O)"
"C6H5NO13","C1(O)(O)C(C(=O)(OO))OOC1(C(=O)(OON(=O)(=O)))C(=O)"
"C7H6N2O16","C1(O)(O)C(C(=O)(OO))OOC1(C(=O)(OON(=O)(=O)))C(ON(=O)(=O))C(=O)"
"C7H8O10","C1(O)(O)C(C(=O)(OO))OOC1(C(=O))C(O)C(=O)"
"C7H9NO12","C1(O)(O)C(C(=O)(OO))OOC1(C(O))C(ON(=O)(=O))C(=O)"
"C6H7NO11","C1(O)(O)C(C(=O)(OO))OOC1(C(ON(=O)(=O)))C(=O)"
"C6H7NO13","C1(O)(O)C(C(=O)(OO))OOC1(C(ON(=O)(=O)))C(=O)(OO)"
"C6H6N2O15","C1(O)(O)C(C(=O)(OO))OOC1(C(ON(=O)(=O)))C(=O)(OON(=O)(=O))"
"C7H9NO13","C1(O)(O)C(C(=O)(OO))OOC1(C(OO))C(ON(=O)(=O))C(=O)"
"C6H7NO12","C1(O)(O)C(C(=O)(OO))OOC1(C)C(=O)(OON(=O)(=O))"
"C7H9NO13","C1(O)(O)C(C(=O)(OO))OOC1(C)C(ON(=O)(=O))C(=O)(OO)"
"C7H8N2O15","C1(O)(O)C(C(=O)(OO))OOC1(C)C(ON(=O)(=O))C(=O)(OON(=O)(=O))"
"C5H6O10","C1(O)(O)C(C(=O)(OO))OOC1C(=O)(OO)"
"C6H6N2O15","C1(O)(O)C(C(=O)(OO))OOC1C(N(=O)(=O))(ON(=O)(=O))C(=O)(OO)"
"C6H7NO13","C1(O)(O)C(C(=O)(OO))OOC1C(O)C(=O)(OON(=O)(=O))"
"C6H7NO11","C1(O)(O)C(C(=O)(OO))OOC1C(ON(=O)(=O))C(=O)"
"C6H6N2O15","C1(O)(O)C(C(=O)(OO))OOC1C(ON(=O)(=O))C(=O)(OON(=O)(=O))"
"C6H4N2O15","C1(O)(O)C(C(=O)(OON(=O)(=O)))OOC1(C(=O)(OON(=O)(=O)))C(=O)"
"C7H7NO13","C1(O)(O)C(C(=O)(OON(=O)(=O)))OOC1(C(=O))C(O)C(=O)(O)"
"C7H9NO12","C1(O)(O)C(C(=O)(OON(=O)(=O)))OOC1(C(O))C(O)C(=O)"
"C7H8N2O14","C1(O)(O)C(C(=O)(OON(=O)(=O)))OOC1(C(O))C(ON(=O)(=O))C(=O)"
"C7H6N2O14","C1(O)(O)C(C(=O)(OON(=O)(=O)))OOC1(C(ON(=O)(=O)))C(=O)C(=O)"
"C7H7NO13","C1(O)(O)C(C(=O)(OON(=O)(=O)))OOC1(C(OO))C(=O)C(=O)"
"C7H8N2O13","C1(O)(O)C(C(=O)(OON(=O)(=O)))OOC1(C)C(ON(=O)(=O))C(=O)"
"C7H9NO12","C1(O)(O)C(C(=O)(OON(=O)(=O)))OOC1(C)C(OO)C(=O)"
"C6H5NO11","C1(O)(O)C(C(=O)(OON(=O)(=O)))OOC1C(=O)C(=O)"
